,CSV Nome,ESTADOS,UF,Mês,2017,2018,2019,2020,2021,2022
559,FPE,Rio Grande do Norte,RN,2," 311.167.819,04 "," 333.331.360,32 "," 343.929.306,85 "," 409.765.027,62 "," 442.064.961,12 "," 559.232.289,85 "
560,FPE,Rondônia,RO,2," 211.888.628,05 "," 231.951.893,12 "," 234.084.137,41 "," 278.381.545,88 "," 307.726.173,52 "," 391.297.595,29 "
561,FPE,Roraima,RR,2," 184.737.705,95 "," 199.981.461,93 "," 206.700.482,36 "," 243.794.698,09 "," 289.988.528,20 "," 404.411.377,67 "
562,FPE,Rio Grande do Sul,RS,2," 172.956.296,06 "," 182.571.932,42 "," 188.299.582,10 "," 220.879.950,31 "," 230.084.707,67 "," 286.194.298,42 "
563,FPE,Santa Catarina,SC,2," 95.424.432,29 "," 104.686.857,89 "," 104.199.593,69 "," 127.363.153,14 "," 136.973.686,19 "," 192.871.965,83 "
564,FPE,Sergipe,SE,2," 309.116.149,49 "," 330.888.207,23 "," 340.525.797,22 "," 404.617.402,66 "," 438.143.534,25 "," 554.752.272,72 "
565,FPE,São Paulo,SP,2," 74.779.467,69 "," 78.062.665,51 "," 81.639.064,81 "," 93.562.513,91 "," 104.336.342,08 "," 150.877.248,35 "
566,FPE,Tocantins,TO,2," 321.980.516,97 "," 344.731.485,99 "," 352.869.220,15 "," 411.469.681,17 "," 448.182.301,77 "," 564.063.474,84 "
567,FPM,Acre,AC,2," 39.235.185,21 "," 45.413.058,10 "," 46.092.999,07 "," 55.391.730,06 "," 64.332.330,15 "," 84.588.447,16 "
568,FPM,Alagoas,AL,2," 186.630.437,50 "," 192.060.123,60 "," 195.467.671,03 "," 234.335.942,83 "," 256.368.380,59 "," 335.822.517,17 "
569,FPM,Amazonas,AM,2," 120.309.955,53 "," 136.779.364,19 "," 139.086.787,91 "," 166.903.556,92 "," 182.460.888,64 "," 239.306.597,02 "
570,FPM,Amapá,AP,2," 30.877.615,27 "," 33.462.362,92 "," 33.932.105,31 "," 40.806.721,08 "," 44.513.804,48 "," 58.581.577,75 "
571,FPM,Bahia,BA,2," 728.400.471,95 "," 776.765.638,63 "," 790.835.757,48 "," 947.361.802,14 "," 1.036.855.421,01 "," 1.357.154.627,78 "
572,FPM,Ceará,CE,2," 388.582.197,04 "," 420.427.295,24 "," 427.846.085,28 "," 512.836.359,26 "," 561.046.640,21 "," 734.894.974,40 "
573,FPM,Distrito Federal,DF,2," 13.425.257,68 "," 14.562.404,51 "," 14.732.132,28 "," 17.749.288,02 "," 19.326.335,71 "," 25.507.325,14 "
574,FPM,Espírito Santo,ES,2," 137.520.966,98 "," 151.003.669,51 "," 158.252.446,43 "," 189.589.809,47 "," 201.496.782,30 "," 263.789.970,96 "
575,FPM,Goiás,GO,2," 286.745.060,68 "," 310.158.391,97 "," 320.232.953,22 "," 383.659.778,65 "," 419.896.729,49 "," 549.640.823,86 "
576,FPM,Maranhão,MA,2," 324.857.346,46 "," 355.418.617,14 "," 361.666.537,69 "," 433.336.833,72 "," 474.103.675,22 "," 620.875.544,13 "
577,FPM,Minas Gerais,MG,2," 1.026.261.109,19 "," 1.109.923.291,19 "," 1.130.724.254,02 "," 1.354.273.082,15 "," 1.482.804.724,78 "," 1.939.779.017,89 "
578,FPM,Mato Grosso do Sul,MS,2," 114.704.053,01 "," 124.082.747,33 "," 126.376.169,35 "," 151.433.538,79 "," 165.761.398,33 "," 216.953.808,50 "
579,FPM,Mato Grosso,MT,2," 142.667.569,90 "," 154.321.357,49 "," 155.387.312,84 "," 187.686.690,12 "," 205.459.433,56 "," 272.235.747,16 "
580,FPM,Pará,PA,2," 274.651.942,39 "," 297.110.738,46 "," 302.314.500,48 "," 362.229.058,66 "," 396.290.118,88 "," 508.068.558,49 "
581,FPM,Paraíba,PB,2," 245.445.188,10 "," 265.516.897,52 "," 270.414.041,78 "," 324.037.827,72 "," 354.686.714,02 "," 464.244.756,50 "
582,FPM,Pernambuco,PE,2," 384.645.985,28 "," 416.077.916,59 "," 423.503.283,97 "," 498.508.645,76 "," 555.221.373,65 "," 714.182.520,12 "
583,FPM,Piauí,PI,2," 207.774.147,25 "," 224.825.909,53 "," 228.787.970,17 "," 274.301.456,10 "," 299.028.593,29 "," 391.746.776,11 "
584,FPM,Paraná,PR,2," 527.995.378,84 "," 571.053.983,69 "," 581.773.120,30 "," 698.554.985,80 "," 766.706.321,11 "," 1.003.050.776,48 "
585,FPM,Rio de Janeiro,RJ,2," 230.071.595,24 "," 248.848.320,30 "," 261.447.464,16 "," 313.145.678,25 "," 342.489.268,97 "," 448.645.620,33 "
586,FPM,Rio Grande do Norte,RN,2," 193.698.909,33 "," 209.543.585,56 "," 213.330.323,26 "," 255.637.924,57 "," 279.756.905,64 "," 366.268.610,54 "
587,FPM,Rondônia,RO,2," 69.183.810,96 "," 74.879.476,03 "," 76.179.738,48 "," 91.380.804,78 "," 99.936.327,01 "," 130.993.455,91 "
588,FPM,Roraima,RR,2," 39.308.129,82 "," 42.618.871,17 "," 43.164.346,82 "," 51.958.772,66 "," 56.625.113,12 "," 74.631.925,51 "
589,FPM,Rio Grande do Sul,RS,2," 528.677.048,90 "," 571.776.775,89 "," 580.726.233,07 "," 695.552.301,92 "," 761.580.047,26 "," 996.270.123,74 "
590,FPM,Santa Catarina,SC,2," 304.907.102,03 "," 329.755.764,48 "," 335.907.105,87 "," 402.292.871,18 "," 442.118.146,92 "," 578.399.242,77 "
591,FPM,Sergipe,SE,2," 113.917.297,77 "," 126.492.732,63 "," 128.706.851,67 "," 154.311.478,14 "," 168.793.826,70 "," 221.154.425,52 "
592,FPM,São Paulo,SP,2," 1.041.701.655,04 "," 1.126.520.593,73 "," 1.148.433.661,23 "," 1.376.498.317,69 "," 1.506.960.700,12 "," 1.973.412.881,87 "
593,FPM,Tocantins,TO,2," 111.304.714,38 "," 120.435.450,04 "," 119.292.626,96 "," 142.998.548,69 "," 156.454.928,79 "," 204.917.560,37 "
594,FPMCAPITAIS,Rio Branco,AC,2," 21.480.412,24 "," 26.212.328,09 "," 26.517.838,09 "," 31.948.718,45 "," 38.652.671,40 "," 51.014.650,26 "
595,FPMCAPITAIS,Maceió,AL,2," 41.953.930,17 "," 36.406.011,21 "," 36.830.330,66 "," 44.373.220,07 "," 48.315.839,26 "," 63.768.312,80 "
596,FPMCAPITAIS,Manaus,AM,2," 36.248.195,67 "," 45.871.574,11 "," 46.406.216,63 "," 55.910.257,26 "," 60.877.957,46 "," 80.348.074,11 "
597,FPMCAPITAIS,Macapá,AP,2," 21.480.412,24 "," 23.299.847,19 "," 23.571.411,62 "," 28.398.860,83 "," 30.922.137,13 "," 40.811.720,20 "
598,FPMCAPITAIS,Salvador,BA,2," 67.126.288,21 "," 65.530.820,16 "," 66.294.595,17 "," 79.871.796,08 "," 86.968.510,66 "," 114.782.963,02 "
599,FPMCAPITAIS,Fortaleza,CE,2," 67.126.288,21 "," 72.812.022,40 "," 73.660.661,28 "," 88.746.440,07 "," 96.631.678,49 "," 127.536.625,58 "
600,FPMCAPITAIS,Brasília,DF,2," 13.425.257,68 "," 14.562.404,51 "," 14.732.132,28 "," 17.749.288,02 "," 19.326.335,71 "," 25.507.325,14 "
601,FPMCAPITAIS,Vitória,ES,2," 12.082.731,90 "," 14.562.404,51 "," 17.678.558,72 "," 21.299.145,63 "," 19.326.335,71 "," 25.507.325,14 "
602,FPMCAPITAIS,Goiânia,GO,2," 24.165.463,78 "," 26.212.328,09 "," 30.937.477,77 "," 37.273.504,84 "," 40.585.304,98 "," 53.565.382,78 "
603,FPMCAPITAIS,São Luís,MA,2," 41.953.930,17 "," 45.507.514,00 "," 46.037.913,31 "," 55.466.525,05 "," 60.394.799,06 "," 79.710.391,00 "
604,FPMCAPITAIS,Belo Horizonte,MG,2," 40.275.772,95 "," 43.687.213,44 "," 44.196.396,79 "," 53.247.864,06 "," 57.979.007,12 "," 76.521.975,36 "
605,FPMCAPITAIS,Campo Grande,MS,2," 12.082.731,90 "," 13.106.164,04 "," 13.258.919,05 "," 15.974.359,22 "," 17.393.702,16 "," 22.956.592,63 "
606,FPMCAPITAIS,Cuiabá,MT,2," 12.082.731,90 "," 13.106.164,04 "," 11.785.705,82 "," 14.199.430,43 "," 15.461.068,58 "," 22.956.592,63 "
607,FPMCAPITAIS,Belém,PA,2," 36.248.195,67 "," 39.318.492,11 "," 39.776.757,12 "," 47.923.077,66 "," 52.181.106,41 "," 61.217.580,30 "
608,FPMCAPITAIS,João Pessoa,PB,2," 26.850.515,32 "," 29.124.808,96 "," 29.464.264,52 "," 35.498.576,04 "," 38.652.671,40 "," 51.014.650,26 "
609,FPMCAPITAIS,Recife,PE,2," 42.289.561,61 "," 45.871.574,11 "," 46.406.216,63 "," 49.698.006,47 "," 60.877.957,46 "," 71.420.510,33 "
610,FPMCAPITAIS,Teresina,PI,2," 41.953.930,17 "," 45.507.514,00 "," 46.037.913,31 "," 55.466.525,05 "," 60.394.799,06 "," 79.710.391,00 "
611,FPMCAPITAIS,Curitiba,PR,2," 24.165.463,78 "," 26.212.328,09 "," 26.517.838,09 "," 31.948.718,45 "," 34.787.404,27 "," 45.913.185,22 "
612,FPMCAPITAIS,Rio de Janeiro,RJ,2," 23.494.200,89 "," 25.484.207,86 "," 29.464.264,52 "," 35.498.576,04 "," 38.652.671,40 "," 51.014.650,26 "
613,FPMCAPITAIS,Natal,RN,2," 24.165.463,78 "," 26.212.328,09 "," 26.517.838,09 "," 31.948.718,45 "," 34.787.404,27 "," 45.913.185,22 "
614,FPMCAPITAIS,Porto Velho,RO,2," 18.795.360,72 "," 20.387.366,29 "," 20.624.985,19 "," 24.849.003,24 "," 27.056.870,00 "," 35.710.255,18 "
615,FPMCAPITAIS,Boa Vista,RR,2," 33.563.144,12 "," 36.406.011,21 "," 36.830.330,66 "," 44.373.220,07 "," 48.315.839,26 "," 63.768.312,80 "
616,FPMCAPITAIS,Porto Alegre,RS,2," 21.144.780,83 "," 22.935.787,08 "," 23.203.108,32 "," 27.955.128,63 "," 30.438.978,75 "," 40.174.037,07 "
617,FPMCAPITAIS,Florianópolis,SC,2," 10.740.206,16 "," 11.649.923,61 "," 11.785.705,82 "," 14.199.430,43 "," 15.461.068,58 "," 20.405.860,11 "
618,FPMCAPITAIS,Aracaju,SE,2," 21.480.412,24 "," 26.212.328,09 "," 26.517.838,09 "," 31.948.718,45 "," 34.787.404,27 "," 45.913.185,22 "
619,FPMCAPITAIS,São Paulo,SP,2," 23.494.200,89 "," 25.484.207,86 "," 25.781.231,47 "," 31.061.254,04 "," 33.821.087,49 "," 44.637.818,97 "
620,FPMCAPITAIS,Palmas,TO,2," 21.480.412,26 "," 23.299.847,13 "," 20.624.985,17 "," 24.849.003,24 "," 27.056.870,02 "," 35.710.255,20 "
621,IOFEST,Acre,AC,2,0,0,0,0,0,0
622,IOFEST,Alagoas,AL,2,0,0,0,0,0,0
623,IOFEST,Amazonas,AM,2," 3.274,33 ",0,0,0," 11.679,87 "," 16.704,26 "
624,IOFEST,Amapá,AP,2," 11.734,92 "," 5.475,53 "," 3.862,30 "," 10.211,63 ",0," 5.880,56 "
625,IOFEST,Bahia,BA,2,0,0," 159,76 ",0,0,0
626,IOFEST,Ceará,CE,2,0,0,0,0,0,0
627,IOFEST,Distrito Federal,DF,2,0,0,0,0,0,0
628,IOFEST,Espírito Santo,ES,2,0,0,0,0,0,0
629,IOFEST,Goiás,GO,2,0,0,0,0," 3.944,59 ",0
630,IOFEST,Maranhão,MA,2," 153,71 ",0," 7,43 ",0," 5.935,52 "," 6.588,04 "
631,IOFEST,Minas Gerais,MG,2,0,0,0,0," 45.875,63 "," 9.473,93 "
632,IOFEST,Mato Grosso do Sul,MS,2,0,0,0,0,0,0
633,IOFEST,Mato Grosso,MT,2," 178.426,88 "," 158.332,08 "," 162.254,42 "," 311.032,72 "," 671.531,58 "," 734.634,48 "
634,IOFEST,Pará,PA,2," 240.398,61 "," 144.641,08 "," 195.866,96 "," 488.708,36 "," 775.211,36 "," 797.944,48 "
635,IOFEST,Paraíba,PB,2,0,0,0,0," 960,64 "," 147.346,42 "
636,IOFEST,Pernambuco,PE,2,0,0,0,0,0," 10.489,46 "
637,IOFEST,Piauí,PI,2,0,0,0," 42,13 "," 69.684,41 ",0
638,IOFEST,Paraná,PR,2,0," 30,12 ",0,0,0,0
639,IOFEST,Rio de Janeiro,RJ,2," 10.273,62 "," 3.879,92 "," 2.506,45 ",0,0," 34,11 "
640,IOFEST,Rio Grande do Norte,RN,2,0,0," 12.958,39 "," 17.146,53 "," 2.791,35 "," 17.263,29 "
641,IOFEST,Rondônia,RO,2," 13.641,81 "," 1.730,47 "," 2.901,65 "," 8.246,59 "," 122.719,02 "," 89.337,50 "
642,IOFEST,Roraima,RR,2,0,0,0,0,0,0
643,IOFEST,Rio Grande do Sul,RS,2,0,0,0,0,0,0
644,IOFEST,Santa Catarina,SC,2,0,0,0,0,0,0
645,IOFEST,Sergipe,SE,2,0,0,0,0,0,0
646,IOFEST,São Paulo,SP,2," 604,70 "," 977,69 "," 3.340,96 "," 36.883,98 "," 97.229,89 "," 98.822,53 "
647,IOFEST,Tocantins,TO,2,0,0," 0,75 ",0,0,0
648,IOFMUN,Acre,AC,2,0,0,0,0,0,
649,IOFMUN,Alagoas,AL,2,0,0,0,0,0,
650,IOFMUN,Amazonas,AM,2," 7.640,10 ",0,0,0," 27.253,01 ",
651,IOFMUN,Amapá,AP,2," 27.381,47 "," 12.776,28 "," 9.012,07 "," 23.827,15 ",0,
652,IOFMUN,Bahia,BA,2,0,0," 372,80 ",0,0,
653,IOFMUN,Ceará,CE,2,0,0,0,0,0,
654,IOFMUN,Distrito Federal,DF,2,0,0,0,0,0,
655,IOFMUN,Espírito Santo,ES,2,0,0,0,0,0,
656,IOFMUN,Goiás,GO,2,0,0,0,0," 9.203,99 ",
657,IOFMUN,Maranhão,MA,2," 358,67 ",0," 17,34 ",0," 13.849,46 ",
658,IOFMUN,Minas Gerais,MG,2,0,0,0,0," 107.043,00 ",
659,IOFMUN,Mato Grosso do Sul,MS,2,0,0,0,0,0,
660,IOFMUN,Mato Grosso,MT,2," 416.329,17 "," 369.441,32 "," 378.593,43 "," 725.742,81 "," 1.566.906,11 ",
661,IOFMUN,Pará,PA,2," 560.930,05 "," 337.495,81 "," 457.022,84 "," 1.140.319,48 "," 1.808.826,36 ",
662,IOFMUN,Paraíba,PB,2,0,0,0,0," 2.241,47 ",
663,IOFMUN,Pernambuco,PE,2,0,0,0,0,0,
664,IOFMUN,Piauí,PI,2,0,0,0," 98,32 "," 162.596,85 ",
665,IOFMUN,Paraná,PR,2,0," 70,28 ",0,0,0,
666,IOFMUN,Rio de Janeiro,RJ,2," 23.971,79 "," 9.053,15 "," 5.848,39 ",0,0,
667,IOFMUN,Rio Grande do Norte,RN,2,0,0," 30.236,25 "," 40.008,59 "," 6.513,12 ",
668,IOFMUN,Rondônia,RO,2," 31.830,90 "," 4.037,76 "," 6.770,51 "," 19.242,06 "," 286.344,29 ",
669,IOFMUN,Roraima,RR,2,0,0,0,0,0,
670,IOFMUN,Rio Grande do Sul,RS,2,0,0,0,0,0,
671,IOFMUN,Santa Catarina,SC,2,0,0,0,0,0,
672,IOFMUN,Sergipe,SE,2,0,0,0,0,0,
673,IOFMUN,São Paulo,SP,2," 1.410,97 "," 2.281,30 "," 7.795,57 "," 86.062,62 "," 226.869,66 ",
674,IOFMUN,Tocantins,TO,2,0,0," 1,75 ",0,0,
675,IPI-EXP,Acre,AC,2," 27.093,18 "," 30.064,45 "," 50.299,70 "," 50.797,71 "," 66.388,67 "," 74.935,57 "
676,IPI-EXP,Alagoas,AL,2," 808.715,59 "," 899.884,35 "," 131.093,51 "," 595.013,54 "," 147.971,91 "," 162.946,54 "
677,IPI-EXP,Amazonas,AM,2," 2.188.990,90 "," 1.869.472,20 "," 2.085.090,62 "," 1.537.096,48 "," 2.248.645,18 "," 2.609.096,23 "
678,IPI-EXP,Amapá,AP,2," 525.732,39 "," 651.834,79 "," 566.153,81 "," 443.011,20 "," 685.772,46 "," 756.159,28 "
679,IPI-EXP,Bahia,BA,2," 16.063.697,13 "," 17.196.517,78 "," 15.565.142,59 "," 14.446.634,24 "," 16.143.229,96 "," 15.595.910,75 "
680,IPI-EXP,Ceará,CE,2," 2.190.482,91 "," 3.776.879,04 "," 3.429.995,54 "," 3.469.199,27 "," 3.883.129,17 "," 3.592.058,00 "
681,IPI-EXP,Distrito Federal,DF,2," 567.920,36 "," 510.519,18 "," 395.749,58 "," 266.298,04 "," 397.858,52 "," 530.310,34 "
682,IPI-EXP,Espírito Santo,ES,2," 14.967.475,62 "," 16.206.144,08 "," 13.696.072,09 "," 13.421.167,09 "," 17.645.585,46 "," 12.017.127,80 "
683,IPI-EXP,Goiás,GO,2," 8.406.392,94 "," 9.389.428,73 "," 8.421.703,78 "," 7.091.603,63 "," 9.814.358,45 "," 10.866.211,96 "
684,IPI-EXP,Maranhão,MA,2," 4.305.083,04 "," 4.617.090,60 "," 5.279.776,25 "," 4.870.751,42 "," 5.442.142,04 "," 6.053.119,41 "
685,IPI-EXP,Minas Gerais,MG,2," 37.798.466,24 "," 49.692.805,42 "," 39.774.328,23 "," 35.260.874,99 "," 44.151.174,84 "," 58.291.435,08 "
686,IPI-EXP,Mato Grosso do Sul,MS,2," 6.150.536,89 "," 7.294.673,36 "," 6.992.727,04 "," 6.209.019,67 "," 8.092.122,02 "," 8.600.337,82 "
687,IPI-EXP,Mato Grosso,MT,2," 5.406.957,30 "," 5.587.262,65 "," 5.211.391,33 "," 4.799.938,39 "," 7.238.352,17 "," 7.416.622,43 "
688,IPI-EXP,Pará,PA,2," 16.674.432,76 "," 23.981.152,10 "," 22.853.991,23 "," 21.105.202,04 "," 34.351.415,33 "," 47.032.001,18 "
689,IPI-EXP,Paraíba,PB,2," 327.658,86 "," 343.112,22 "," 263.886,06 "," 242.820,52 "," 304.393,80 "," 344.273,27 "
690,IPI-EXP,Pernambuco,PE,2," 3.387.155,17 "," 5.636.768,51 "," 5.520.914,39 "," 3.373.070,63 "," 4.518.441,98 "," 5.214.830,47 "
691,IPI-EXP,Piauí,PI,2," 80.542,90 "," 105.889,71 "," 89.080,59 "," 66.151,51 "," 117.672,46 "," 132.750,59 "
692,IPI-EXP,Paraná,PR,2," 29.625.321,20 "," 37.958.183,13 "," 32.396.904,13 "," 31.627.435,20 "," 33.130.857,60 "," 34.399.217,75 "
693,IPI-EXP,Rio de Janeiro,RJ,2," 46.654.009,61 "," 71.661.961,38 "," 61.998.188,99 "," 67.952.231,43 "," 81.603.630,10 "," 82.023.194,12 "
694,IPI-EXP,Rio Grande do Norte,RN,2," 394.436,63 "," 345.312,84 "," 330.653,18 "," 399.542,16 "," 393.007,19 "," 659.104,54 "
695,IPI-EXP,Rondônia,RO,2," 1.287.097,34 "," 1.185.456,40 "," 1.403.215,82 "," 1.443.064,19 "," 1.957.528,29 "," 1.801.712,93 "
696,IPI-EXP,Roraima,RR,2," 4.575,91 "," 17.652,98 "," 16.495,77 "," 64.938,57 "," 320.277,95 "," 472.171,54 "
697,IPI-EXP,Rio Grande do Sul,RS,2," 32.171.863,87 "," 36.609.396,97 "," 35.231.240,73 "," 31.904.048,36 "," 29.469.747,43 "," 30.624.741,93 "
698,IPI-EXP,Santa Catarina,SC,2," 19.144.081,40 "," 23.888.530,14 "," 20.421.631,62 "," 20.770.972,21 "," 23.566.434,76 "," 24.703.219,93 "
699,IPI-EXP,Sergipe,SE,2," 155.192,72 "," 258.468,50 "," 134.216,07 "," 90.821,56 "," 81.946,39 "," 78.097,98 "
700,IPI-EXP,São Paulo,SP,2," 62.426.661,14 "," 80.022.437,57 "," 70.645.594,81 "," 67.952.231,43 "," 81.603.630,10 "," 88.707.355,44 "
701,IPI-EXP,Tocantins,TO,2," 392.732,41 "," 375.289,25 "," 322.437,12 "," 307.222,27 "," 642.436,84 "," 777.834,91 "
702,ITR,Acre,AC,2," 3.287,50 "," 3.458,28 "," 13.256,76 "," 6.752,60 "," 8.302,72 "," 27.650,82 "
703,ITR,Alagoas,AL,2," 37.216,12 "," 142.561,31 "," 90.404,40 "," 33.806,06 "," 24.657,12 "," 64.026,89 "
704,ITR,Amazonas,AM,2," 6.781,18 "," 38.606,89 "," 44.352,60 "," 32.075,49 "," 26.683,12 "," 72.443,87 "
705,ITR,Amapá,AP,2," 9.397,62 "," 4.702,47 "," 4.679,35 "," 41.966,28 "," 4.155,82 "," 4.355,48 "
706,ITR,Bahia,BA,2," 358.686,91 "," 262.006,78 "," 761.111,87 "," 669.833,31 "," 655.566,27 "," 735.429,79 "
707,ITR,Ceará,CE,2," 50.064,52 "," 26.202,78 "," 115.417,65 "," 36.685,80 "," 35.622,73 "," 155.340,31 "
708,ITR,Distrito Federal,DF,2," 42.382,84 "," 28.810,31 "," 188.238,47 "," 36.465,46 "," 4.712,83 "," 69.056,33 "
709,ITR,Espírito Santo,ES,2," 24.427,93 "," 84.991,40 "," 92.700,87 "," 39.893,28 "," 45.789,90 "," 114.622,83 "
710,ITR,Goiás,GO,2," 617.332,58 "," 802.201,54 "," 1.449.278,85 "," 2.157.828,07 "," 1.838.032,24 "," 2.697.508,93 "
711,ITR,Maranhão,MA,2," 108.642,98 "," 81.825,86 "," 113.283,86 "," 60.085,18 "," 113.885,03 "," 169.754,18 "
712,ITR,Minas Gerais,MG,2," 1.046.571,66 "," 1.106.424,86 "," 1.741.299,04 "," 1.051.179,92 "," 1.185.488,47 "," 2.170.647,84 "
713,ITR,Mato Grosso do Sul,MS,2," 1.164.668,61 "," 1.110.547,66 "," 3.253.077,99 "," 3.637.420,36 "," 2.834.984,36 "," 5.468.074,03 "
714,ITR,Mato Grosso,MT,2," 1.185.563,92 "," 1.071.210,78 "," 3.813.679,66 "," 3.345.493,88 "," 3.181.645,49 "," 3.875.614,53 "
715,ITR,Pará,PA,2," 471.428,41 "," 221.094,87 "," 239.607,27 "," 310.497,95 "," 281.246,71 "," 743.501,58 "
716,ITR,Paraíba,PB,2," 30.613,68 "," 13.943,78 "," 38.225,19 "," 45.243,08 "," 29.143,48 "," 42.524,15 "
717,ITR,Pernambuco,PE,2," 28.617,99 "," 26.518,75 "," 183.116,04 "," 47.581,74 "," 55.634,68 "," 124.576,54 "
718,ITR,Piauí,PI,2," 158.254,81 "," 32.272,56 "," 126.486,00 "," 122.953,56 "," 77.495,11 "," 172.568,54 "
719,ITR,Paraná,PR,2," 458.835,83 "," 410.621,33 "," 976.789,38 "," 1.107.943,33 "," 1.931.971,36 "," 2.522.277,08 "
720,ITR,Rio de Janeiro,RJ,2," 134.279,86 "," 99.278,56 "," 111.439,59 "," 74.613,63 "," 79.581,06 "," 110.708,64 "
721,ITR,Rio Grande do Norte,RN,2," 24.613,66 "," 21.623,43 "," 87.739,06 "," 16.877,33 "," 24.581,60 "," 38.559,02 "
722,ITR,Rondônia,RO,2," 39.381,25 "," 23.400,56 "," 80.007,98 "," 56.371,17 "," 68.936,87 "," 161.476,22 "
723,ITR,Roraima,RR,2," 8.042,32 "," 4.423,15 "," 34.808,17 "," 14.512,90 "," 20.371,99 "," 45.889,81 "
724,ITR,Rio Grande do Sul,RS,2," 564.395,87 "," 504.593,53 "," 1.148.161,65 "," 1.135.274,45 "," 999.815,26 "," 1.858.561,43 "
725,ITR,Santa Catarina,SC,2," 97.571,79 "," 112.863,63 "," 202.923,33 "," 263.585,69 "," 199.539,76 "," 1.036.842,50 "
726,ITR,Sergipe,SE,2," 7.937,41 "," 13.277,26 "," 21.559,81 "," 37.010,90 "," 25.294,38 "," 27.986,22 "
727,ITR,São Paulo,SP,2," 925.848,61 "," 1.295.349,26 "," 1.862.370,03 "," 1.545.033,03 "," 3.305.752,83 "," 4.441.014,80 "
728,ITR,Tocantins,TO,2," 95.985,29 "," 87.452,11 "," 268.766,51 "," 440.659,06 "," 499.531,51 "," 725.017,47 "
729,LC87EST,Acre,AC,2," 88.764,00 "," 86.943,20 ",0,0,0,0
730,LC87EST,Alagoas,AL,2," 819.214,51 "," 802.410,11 ",0,0,0,0
731,LC87EST,Amazonas,AM,2," 982.683,00 "," 962.525,40 ",0,0,0,0
732,LC87EST,Amapá,AP,2," 396.318,00 "," 388.188,40 ",0,0,0,0
733,LC87EST,Bahia,BA,2," 3.623.743,51 "," 3.549.410,30 ",0,0,0,0
734,LC87EST,Ceará,CE,2," 1.588.089,76 "," 1.555.513,56 ",0,0,0,0
735,LC87EST,Distrito Federal,DF,2," 1.052.675,00 "," 1.031.081,67 ",0,0,0,0
736,LC87EST,Espírito Santo,ES,2," 4.156.737,00 "," 4.071.470,60 ",0,0,0,0
737,LC87EST,Goiás,GO,2," 1.301.352,00 "," 1.274.657,60 ",0,0,0,0
738,LC87EST,Maranhão,MA,2," 1.636.830,00 "," 1.603.254,00 ",0,0,0,0
739,LC87EST,Minas Gerais,MG,2," 12.581.536,51 "," 12.323.453,71 ",0,0,0,0
740,LC87EST,Mato Grosso do Sul,MS,2," 1.203.783,76 "," 1.179.090,76 ",0,0,0,0
741,LC87EST,Mato Grosso,MT,2," 1.892.348,25 "," 1.853.530,85 ",0,0,0,0
742,LC87EST,Pará,PA,2," 4.254.617,25 "," 4.167.343,05 ",0,0,0,0
743,LC87EST,Paraíba,PB,2," 280.312,51 "," 274.562,51 ",0,0,0,0
744,LC87EST,Pernambuco,PE,2," 1.448.508,76 "," 1.418.795,76 ",0,0,0,0
745,LC87EST,Piauí,PI,2," 294.108,76 "," 288.075,76 ",0,0,0,0
746,LC87EST,Paraná,PR,2," 9.830.496,00 "," 9.628.844,80 ",0,0,0,0
747,LC87EST,Rio de Janeiro,RJ,2," 5.718.404,25 "," 5.601.103,65 ",0,0,0,0
748,LC87EST,Rio Grande do Norte,RN,2," 353.086,51 "," 345.843,71 ",0,0,0,0
749,LC87EST,Rondônia,RO,2," 243.155,25 "," 238.167,45 ",0,0,0,0
750,LC87EST,Roraima,RR,2," 37.284,00 "," 36.519,20 ",0,0,0,0
751,LC87EST,Rio Grande do Sul,RS,2," 9.793.348,51 "," 9.592.459,31 ",0,0,0,0
752,LC87EST,Santa Catarina,SC,2," 3.501.527,25 "," 3.429.701,06 ",0,0,0,0
753,LC87EST,Sergipe,SE,2," 244.227,76 "," 239.217,96 ",0,0,0,0
754,LC87EST,São Paulo,SP,2," 30.363.255,00 "," 29.740.419,00 ",0,0,0,0
755,LC87EST,Tocantins,TO,2," 76.761,76 "," 75.187,16 ",0,0,0,0
756,LC87MUN,Acre,AC,2," 29.588,10 "," 28.981,14 ",0,0,0,0
757,LC87MUN,Alagoas,AL,2," 273.071,92 "," 267.470,41 ",0,0,0,0
758,LC87MUN,Amazonas,AM,2," 327.561,24 "," 320.842,08 ",0,0,0,0
759,LC87MUN,Amapá,AP,2," 132.106,07 "," 129.396,20 ",0,0,0,0
760,LC87MUN,Bahia,BA,2," 1.207.916,16 "," 1.183.138,53 ",0,0,0,0
761,LC87MUN,Ceará,CE,2," 529.363,97 "," 518.505,24 ",0,0,0,0
762,LC87MUN,Distrito Federal,DF,2,0,0,0,0,0,0
763,LC87MUN,Espírito Santo,ES,2," 1.385.579,28 "," 1.357.157,15 ",0,0,0,0
764,LC87MUN,Goiás,GO,2," 433.785,03 "," 424.886,86 ",0,0,0,0
765,LC87MUN,Maranhão,MA,2," 545.610,86 "," 534.418,83 ",0,0,0,0
766,LC87MUN,Minas Gerais,MG,2," 4.193.848,94 "," 4.107.821,32 ",0,0,0,0
767,LC87MUN,Mato Grosso do Sul,MS,2," 401.261,56 "," 393.030,55 ",0,0,0,0
768,LC87MUN,Mato Grosso,MT,2," 630.783,33 "," 617.844,19 ",0,0,0,0
